Order Number,CITY,Billing Address Province,Customer Id,Invoice Date,Product Type,Quantity,Subtotal Price,Total Price Usd,Total Tax
1862,CLEVELAND,Ohio,2207,2025-03-19 19:42:00,Tennis Shoes,1,537.13,590.843,53.713
3818,HARRISBURG,Pennsylvania,714,2025-03-21 17:53:00,Tennis Shoes,1,509.53,560.483,50.953
6183,GALVESTON,Texas,6224,2025-03-23 22:49:00,Tennis Shoes,1,537.13,590.843,53.713
4854,SAVANNAH,Georgia,5820,2025-03-22 16:17:00,Tennis Shoes,1,537.13,590.843,53.713
6721,ATLANTA,Georgia,920,2025-03-24 12:33:00,Tennis Shoes,1,587.93,646.723,58.793
7011,JERSEY CITY,New Jersey,5459,2025-03-24 16:17:00,Tennis Shoes,1,823.13,905.443,82.313
1505,MONTGOMERY,Alabama,247,2025-03-19 15:13:00,Tennis Shoes,1,579.93,637.923,57.993
4050,ALBUQUERQUE,New Mexico,4144,2025-03-21 21:52:00,Tennis Shoes,1,493.53,542.883,49.353
2059,SPRINGFIELD,Missouri,1025,2025-03-20 02:18:00,Tennis Shoes,1,507.13,557.843,50.713
5536,OCALA,Florida,4302,2025-03-23 12:09:00,Tennis Shoes,1,497.13,546.843,49.713
6878,SANTA ANA,California,1933,2025-03-24 14:21:00,Tennis Shoes,1,497.13,546.843,49.713
4569,NEWPORT NEWS,Virginia,3196,2025-03-22 12:20:00,Tennis Shoes,1,485.53,534.083,48.553
6871,SAN DIEGO,California,1592,2025-03-24 14:16:00,Tennis Shoes,1,625.13,687.643,62.513
7180,RESTON,Virginia,3656,2025-03-24 18:54:00,Tennis Shoes,1,565.13,621.643,56.513
6569,GARY,Indiana,2268,2025-03-24 10:57:00,Tennis Shoes,1,527.13,579.843,52.713
60,HUNTINGTON,West Virginia,4353,2025-03-18 08:00:00,Tennis Shoes,1,497.13,546.843,49.713
6263,MERRIFIELD,Virginia,3380,2025-03-24 04:35:00,Tennis Shoes,1,565.13,621.643,56.513
3708,JACKSONVILLE,Florida,6352,2025-03-21 16:04:00,Tennis Shoes,1,563.93,620.323,56.393
1307,WATERBURY,Connecticut,4374,2025-03-19 12:40:00,Tennis Shoes,1,493.53,542.883,49.353
3102,OAKLAND,California,3899,2025-03-20 22:13:00,Tennis Shoes,1,625.13,687.643,62.513
3288,SACRAMENTO,California,1887,2025-03-21 09:46:00,Tennis Shoes,1,537.13,590.843,53.713
2715,BALTIMORE,Maryland,4104,2025-03-20 17:04:00,Tennis Shoes,1,595.93,655.523,59.593
744,TOLEDO,Ohio,875,2025-03-18 19:08:00,Tennis Shoes,1,537.13,590.843,53.713
310,HOUSTON,Texas,2309,2025-03-18 12:13:00,Tennis Shoes,1,578.33,636.163,57.833
7177,NEW CASTLE,Pennsylvania,4908,2025-03-24 18:49:00,Tennis Shoes,1,605.73,666.303,60.573
6061,AKRON,Ohio,2190,2025-03-23 20:51:00,Tennis Shoes,1,595.93,655.523,59.593
7296,SAINT LOUIS,Missouri,5253,2025-03-24 20:39:00,Tennis Shoes,1,537.13,590.843,53.713
2218,SAN FRANCISCO,California,592,2025-03-20 10:30:00,Tennis Shoes,1,517.13,568.843,51.713
7063,HAMPTON,Virginia,5809,2025-03-24 16:53:00,Tennis Shoes,1,485.53,534.083,48.553
3111,PHILADELPHIA,Pennsylvania,2107,2025-03-20 22:23:00,Tennis Shoes,1,497.13,546.843,49.713
1321,DAYTON,Ohio,4500,2025-03-19 12:53:00,Tennis Shoes,1,517.53,569.283,51.753
6638,SAN FRANCISCO,California,3230,2025-03-24 11:39:00,Tennis Shoes,1,497.13,546.843,49.713
5320,SAN FRANCISCO,California,6371,2025-03-23 04:48:00,Tennis Shoes,1,595.93,655.523,59.593
5261,CHARLESTON,West Virginia,3681,2025-03-22 23:13:00,Tennis Shoes,1,527.13,579.843,52.713
7231,MIAMI,Florida,740,2025-03-24 19:36:00,Tennis Shoes,1,509.53,560.483,50.953
1729,PROVIDENCE,Rhode Island,6348,2025-03-19 18:00:00,Tennis Shoes,1,497.13,546.843,49.713
6977,YOUNG AMERICA,Minnesota,3372,2025-03-24 15:47:00,Tennis Shoes,1,485.53,534.083,48.553
6219,COLORADO SPRINGS,Colorado,3178,2025-03-23 23:45:00,Tennis Shoes,1,507.13,557.843,50.713
5008,MONTICELLO,Minnesota,84,2025-03-22 18:45:00,Tennis Shoes,1,497.13,546.843,49.713
5362,RENO,Nevada,659,2025-03-23 08:35:00,Tennis Shoes,1,497.13,546.843,49.713
874,LEVITTOWN,Pennsylvania,2097,2025-03-18 21:49:00,Tennis Shoes,1,517.53,569.283,51.753
538,HOUSTON,Texas,283,2025-03-18 15:16:00,Tennis Shoes,1,497.13,546.843,49.713
6744,PUEBLO,Colorado,3609,2025-03-24 12:51:00,Tennis Shoes,1,509.53,560.483,50.953
6435,ALBANY,New York,4296,2025-03-24 09:37:00,Tennis Shoes,1,537.13,590.843,53.713
3099,CHICO,California,5912,2025-03-20 22:09:00,Tennis Shoes,1,517.53,569.283,51.753
4865,EL PASO,Texas,2518,2025-03-22 16:32:00,Tennis Shoes,1,517.53,569.283,51.753
2022,MESA,Arizona,3972,2025-03-19 23:35:00,Tennis Shoes,1,485.53,534.083,48.553
5253,HOUSTON,Texas,3004,2025-03-22 22:59:00,Tennis Shoes,1,683.13,751.443,68.313
2860,DENVER,Colorado,5890,2025-03-20 18:45:00,Tennis Shoes,1,517.13,568.843,51.713
1821,TULSA,Oklahoma,4816,2025-03-19 19:08:00,Tennis Shoes,1,485.53,534.083,48.553
2169,PHILADELPHIA,Pennsylvania,1128,2025-03-20 09:48:00,Tennis Shoes,1,497.13,546.843,49.713
3785,LIMA,Ohio,4463,2025-03-21 17:07:00,Tennis Shoes,1,674.33,741.763,67.433
2151,MOUNTAIN VIEW,California,5234,2025-03-20 09:37:00,Tennis Shoes,1,625.13,687.643,62.513
5035,MANASSAS,Virginia,5617,2025-03-22 19:08:00,Tennis Shoes,1,517.53,569.283,51.753
936,LAS VEGAS,Nevada,6359,2025-03-18 23:47:00,Tennis Shoes,1,537.13,590.843,53.713
4000,PITTSBURGH,Pennsylvania,1945,2025-03-21 20:45:00,Tennis Shoes,1,605.13,665.643,60.513
4026,AUSTIN,Texas,5154,2025-03-21 21:22:00,Tennis Shoes,1,527.13,579.843,52.713
5381,CANTON,Ohio,793,2025-03-23 09:09:00,Tennis Shoes,1,509.53,560.483,50.953
1348,ERIE,Pennsylvania,3249,2025-03-19 13:12:00,Tennis Shoes,1,537.13,590.843,53.713
5819,LOS ANGELES,California,6200,2025-03-23 16:27:00,Tennis Shoes,1,587.93,646.723,58.793
1154,VALLEY FORGE,Pennsylvania,4281,2025-03-19 10:55:00,Tennis Shoes,1,527.13,579.843,52.713
5215,OAKLAND,California,1586,2025-03-22 22:05:00,Tennis Shoes,1,527.13,579.843,52.713
493,SOUTHFIELD,Michigan,6221,2025-03-18 14:35:00,Tennis Shoes,1,537.13,590.843,53.713
2140,HAMILTON,Ohio,2616,2025-03-20 09:30:00,Tennis Shoes,1,537.13,590.843,53.713
6473,LEXINGTON,Kentucky,919,2025-03-24 09:59:00,Tennis Shoes,1,517.53,569.283,51.753
1227,COLORADO SPRINGS,Colorado,1937,2025-03-19 11:46:00,Tennis Shoes,1,507.13,557.843,50.713
3421,MELBOURNE,Florida,158,2025-03-21 11:38:00,Tennis Shoes,1,507.13,557.843,50.713
4504,RICHMOND,California,4018,2025-03-22 11:35:00,Tennis Shoes,1,507.13,557.843,50.713
1654,BIRMINGHAM,Alabama,6336,2025-03-19 17:01:00,Tennis Shoes,1,497.13,546.843,49.713
1116,DECATUR,Georgia,2641,2025-03-19 10:24:00,Tennis Shoes,1,497.13,546.843,49.713
1445,DAYTON,Ohio,4137,2025-03-19 14:25:00,Tennis Shoes,1,497.13,546.843,49.713
3145,BALTIMORE,Maryland,3759,2025-03-20 23:07:00,Tennis Shoes,1,537.13,590.843,53.713
2201,BATON ROUGE,Louisiana,4221,2025-03-20 10:16:00,Tennis Shoes,1,485.53,534.083,48.553
6799,FRANKFORT,Kentucky,4336,2025-03-24 13:29:00,Tennis Shoes,1,531.93,585.123,53.193
3084,GRAND FORKS,North Dakota,397,2025-03-20 21:50:00,Tennis Shoes,1,635.13,698.643,63.513
6354,CEDAR RAPIDS,Iowa,5670,2025-03-24 08:41:00,Tennis Shoes,1,517.53,569.283,51.753
5825,COLORADO SPRINGS,Colorado,4662,2025-03-23 16:32:00,Tennis Shoes,1,537.13,590.843,53.713
2027,MADISON,Wisconsin,4747,2025-03-19 23:39:00,Tennis Shoes,1,642.33,706.563,64.233
6155,NEW YORK CITY,New York,2852,2025-03-23 22:05:00,Tennis Shoes,1,579.93,637.923,57.993
6760,SAN JOSE,California,1358,2025-03-24 12:58:00,Tennis Shoes,1,517.53,569.283,51.753
756,SYRACUSE,New York,5778,2025-03-18 19:18:00,Tennis Shoes,1,555.93,611.523,55.593
4201,LOS ANGELES,California,1581,2025-03-22 08:11:00,Tennis Shoes,1,733.13,806.443,73.313
3422,SAINT PETERSBURG,Florida,1087,2025-03-21 11:41:00,Tennis Shoes,1,587.93,646.723,58.793
7319,SYRACUSE,New York,3128,2025-03-24 21:10:00,Tennis Shoes,1,855.13,940.643,85.513
4536,CINCINNATI,Ohio,4502,2025-03-22 11:55:00,Tennis Shoes,1,527.13,579.843,52.713
2091,WASHINGTON,District of Columbia,3848,2025-03-20 08:29:00,Tennis Shoes,1,625.13,687.643,62.513
4658,IOWA CITY,Iowa,2187,2025-03-22 13:26:00,Tennis Shoes,1,674.33,741.763,67.433
6737,BURBANK,California,4090,2025-03-24 12:44:00,Tennis Shoes,1,642.33,706.563,64.233
1345,AURORA,Colorado,5560,2025-03-19 13:09:00,Tennis Shoes,1,497.13,546.843,49.713
163,AMARILLO,Texas,6385,2025-03-18 10:23:00,Tennis Shoes,1,635.13,698.643,63.513
2876,CHARLESTON,South Carolina,2572,2025-03-20 18:57:00,Tennis Shoes,1,625.13,687.643,62.513
36,GARY,Indiana,1796,2025-03-18 04:36:00,Tennis Shoes,1,507.13,557.843,50.713
3360,FORT WORTH,Texas,1310,2025-03-21 10:46:00,Tennis Shoes,1,497.13,546.843,49.713
5109,NEW ORLEANS,Louisiana,45,2025-03-22 20:12:00,Tennis Shoes,1,497.13,546.843,49.713
6347,CHARLESTON,West Virginia,3742,2025-03-24 08:37:00,Tennis Shoes,1,527.13,579.843,52.713
2901,GREENSBORO,North Carolina,2864,2025-03-20 19:17:00,Tennis Shoes,1,555.13,610.643,55.513
6604,MIDLAND,Texas,2831,2025-03-24 11:19:00,Tennis Shoes,1,517.53,569.283,51.753
1533,INDEPENDENCE,Missouri,2624,2025-03-19 15:41:00,Tennis Shoes,1,537.13,590.843,53.713
5592,BRONX,New York,1609,2025-03-23 12:49:00,Tennis Shoes,1,571.93,629.123,57.193
2970,TULSA,Oklahoma,4741,2025-03-20 20:20:00,Tennis Shoes,1,713.13,784.443,71.313
3242,STOCKTON,California,5376,2025-03-21 08:26:00,Tennis Shoes,1,517.53,569.283,51.753
3566,ORLANDO,Florida,5892,2025-03-21 13:48:00,Tennis Shoes,1,497.13,546.843,49.713
997,SIOUX CITY,Iowa,4825,2025-03-19 08:00:00,Tennis Shoes,1,485.53,534.083,48.553
3466,LORETTO,Minnesota,4636,2025-03-21 12:23:00,Tennis Shoes,1,485.53,534.083,48.553
2914,EL PASO,Texas,1755,2025-03-20 19:26:00,Tennis Shoes,1,823.13,905.443,82.313
94,KANSAS CITY,Missouri,3549,2025-03-18 09:03:00,Tennis Shoes,1,563.93,620.323,56.393
1760,ALBANY,New York,3430,2025-03-19 18:29:00,Tennis Shoes,1,537.13,590.843,53.713
2497,MIAMI,Florida,1135,2025-03-20 14:17:00,Tennis Shoes,1,537.13,590.843,53.713
4225,WASHINGTON,District of Columbia,4602,2025-03-22 08:29:00,Tennis Shoes,1,672.73,740.003,67.273
7080,FAIRFAX,Virginia,2486,2025-03-24 17:10:00,Tennis Shoes,1,674.33,741.763,67.433
6450,TUCSON,Arizona,6233,2025-03-24 09:48:00,Tennis Shoes,1,497.13,546.843,49.713
4862,MINNEAPOLIS,Minnesota,4445,2025-03-22 16:25:00,Tennis Shoes,1,537.13,590.843,53.713
5883,WICHITA,Kansas,866,2025-03-23 17:32:00,Tennis Shoes,1,615.13,676.643,61.513
1951,MILWAUKEE,Wisconsin,2135,2025-03-19 21:38:00,Tennis Shoes,1,625.13,687.643,62.513
1012,ERIE,Pennsylvania,6247,2025-03-19 08:35:00,Tennis Shoes,1,537.13,590.843,53.713
2251,NAPERVILLE,Illinois,600,2025-03-20 11:03:00,Tennis Shoes,1,635.13,698.643,63.513
6139,SPRINGFIELD,Missouri,2336,2025-03-23 21:50:00,Tennis Shoes,1,537.13,590.843,53.713
2889,BIRMINGHAM,Alabama,5845,2025-03-20 19:06:00,Tennis Shoes,1,527.13,579.843,52.713
4035,INDIANAPOLIS,Indiana,338,2025-03-21 21:35:00,Tennis Shoes,1,537.13,590.843,53.713
2177,FORT LAUDERDALE,Florida,1519,2025-03-20 09:57:00,Tennis Shoes,1,537.13,590.843,53.713
4496,BRONX,New York,1101,2025-03-22 11:29:00,Tennis Shoes,1,537.13,590.843,53.713
3232,SAN ANTONIO,Texas,356,2025-03-21 07:59:00,Tennis Shoes,1,517.53,569.283,51.753
1705,KANSAS CITY,Missouri,2208,2025-03-19 17:46:00,Tennis Shoes,1,527.13,579.843,52.713
6065,ATLANTA,Georgia,5074,2025-03-23 20:53:00,Tennis Shoes,1,527.13,579.843,52.713
7427,LARGO,Florida,3161,2025-03-24 23:50:00,Tennis Shoes,1,537.13,590.843,53.713
2025,CHARLESTON,South Carolina,2297,2025-03-19 23:37:00,Tennis Shoes,1,587.93,646.723,58.793
2,ORANGE,California,1163,2025-03-18 00:06:00,Tennis Shoes,1,517.53,569.283,51.753
1281,CHICAGO,Illinois,5588,2025-03-19 12:23:00,Tennis Shoes,1,509.53,560.483,50.953
3992,VALLEY FORGE,Pennsylvania,3279,2025-03-21 20:40:00,Tennis Shoes,1,537.13,590.843,53.713
1304,STAMFORD,Connecticut,3705,2025-03-19 12:38:00,Tennis Shoes,1,509.53,560.483,50.953
7228,SAINT PAUL,Minnesota,5420,2025-03-24 19:33:00,Tennis Shoes,1,527.13,579.843,52.713
3780,DENVER,Colorado,3078,2025-03-21 17:03:00,Tennis Shoes,1,537.13,590.843,53.713
527,BATON ROUGE,Louisiana,4191,2025-03-18 15:05:00,Tennis Shoes,1,501.53,551.683,50.153
177,AMARILLO,Texas,4939,2025-03-18 10:30:00,Tennis Shoes,1,497.13,546.843,49.713
2161,CHARLESTON,South Carolina,378,2025-03-20 09:43:00,Tennis Shoes,1,527.13,579.843,52.713
1974,SAN ANTONIO,Texas,6022,2025-03-19 22:10:00,Tennis Shoes,1,563.93,620.323,56.393
459,KANSAS CITY,Missouri,2001,2025-03-18 14:03:00,Tennis Shoes,1,505.13,555.643,50.513
4538,SALT LAKE CITY,Utah,3415,2025-03-22 11:58:00,Tennis Shoes,1,517.53,569.283,51.753
5960,GILBERT,Arizona,6010,2025-03-23 19:01:00,Tennis Shoes,1,527.13,579.843,52.713
5814,CINCINNATI,Ohio,2527,2025-03-23 16:20:00,Tennis Shoes,1,497.13,546.843,49.713
6673,TAMPA,Florida,4687,2025-03-24 11:59:00,Tennis Shoes,1,527.13,579.843,52.713
6540,NEW YORK CITY,New York,5364,2025-03-24 10:39:00,Tennis Shoes,1,517.53,569.283,51.753
5026,WEST PALM BEACH,Florida,2827,2025-03-22 19:02:00,Tennis Shoes,1,497.13,546.843,49.713
3540,SPRINGFIELD,Virginia,336,2025-03-21 13:34:00,Tennis Shoes,1,537.13,590.843,53.713
4739,MODESTO,California,4904,2025-03-22 14:34:00,Tennis Shoes,1,595.13,654.643,59.513
5884,BLOOMINGTON,Indiana,1853,2025-03-23 17:34:00,Tennis Shoes,1,537.13,590.843,53.713
1560,NEW YORK CITY,New York,6325,2025-03-19 16:02:00,Tennis Shoes,1,517.53,569.283,51.753
1989,SAN FRANCISCO,California,3675,2025-03-19 22:25:00,Tennis Shoes,1,579.93,637.923,57.993
6968,DES MOINES,Iowa,5483,2025-03-24 15:40:00,Tennis Shoes,1,509.53,560.483,50.953
6174,MORENO VALLEY,California,3908,2025-03-23 22:30:00,Tennis Shoes,1,527.13,579.843,52.713
1765,CHARLOTTE,North Carolina,3091,2025-03-19 18:33:00,Tennis Shoes,1,527.13,579.843,52.713
4718,BRIDGEPORT,Connecticut,4941,2025-03-22 14:17:00,Tennis Shoes,1,537.13,590.843,53.713
6405,DETROIT,Michigan,2962,2025-03-24 09:16:00,Tennis Shoes,1,517.53,569.283,51.753
581,ALHAMBRA,California,4476,2025-03-18 16:00:00,Tennis Shoes,1,615.13,676.643,61.513
1174,SCOTTSDALE,Arizona,167,2025-03-19 11:16:00,Tennis Shoes,1,537.13,590.843,53.713
5524,INDIANAPOLIS,Indiana,388,2025-03-23 11:52:00,Tennis Shoes,1,537.13,590.843,53.713
1938,MEMPHIS,Tennessee,1900,2025-03-19 21:25:00,Tennis Shoes,1,509.53,560.483,50.953
5184,WASHINGTON,District of Columbia,2331,2025-03-22 21:22:00,Tennis Shoes,1,517.53,569.283,51.753
5907,NEW YORK CITY,New York,6262,2025-03-23 17:52:00,Tennis Shoes,1,507.13,557.843,50.713
339,PORTLAND,Oregon,3201,2025-03-18 12:38:00,Tennis Shoes,1,507.13,557.843,50.713
4979,EVANSVILLE,Indiana,6244,2025-03-22 18:14:00,Tennis Shoes,1,527.13,579.843,52.713
2226,BOSTON,Massachusetts,4400,2025-03-20 10:42:00,Tennis Shoes,1,527.13,579.843,52.713
5928,CINCINNATI,Ohio,4065,2025-03-23 18:19:00,Tennis Shoes,1,763.13,839.443,76.313
49,WASHINGTON,District of Columbia,3483,2025-03-18 07:33:00,Tennis Shoes,1,527.13,579.843,52.713
6729,PITTSBURGH,Pennsylvania,4561,2025-03-24 12:39:00,Tennis Shoes,1,509.53,560.483,50.953
3181,HOUSTON,Texas,1018,2025-03-21 00:29:00,Tennis Shoes,1,507.13,557.843,50.713
1932,PHILADELPHIA,Pennsylvania,5213,2025-03-19 21:12:00,Tennis Shoes,1,513.53,564.883,51.353
6057,FAIRFIELD,Connecticut,3832,2025-03-23 20:48:00,Tennis Shoes,1,537.13,590.843,53.713
4742,AUSTIN,Texas,3154,2025-03-22 14:37:00,Tennis Shoes,1,512.63,563.893,51.263
7003,DETROIT,Michigan,5645,2025-03-24 16:09:00,Tennis Shoes,1,517.53,569.283,51.753
6125,SAN ANTONIO,Texas,1194,2025-03-23 21:39:00,Tennis Shoes,1,537.13,590.843,53.713
5914,DALLAS,Texas,6053,2025-03-23 18:02:00,Tennis Shoes,1,537.13,590.843,53.713
4243,NEWPORT BEACH,California,4117,2025-03-22 08:41:00,Tennis Shoes,1,517.53,569.283,51.753
4852,CHICO,California,2124,2025-03-22 16:16:00,Tennis Shoes,1,537.13,590.843,53.713
5366,ERIE,Pennsylvania,38,2025-03-23 08:46:00,Tennis Shoes,1,537.13,590.843,53.713
4370,BIRMINGHAM,Alabama,1933,2025-03-22 10:11:00,Tennis Shoes,1,537.13,590.843,53.713
2089,ANDERSON,South Carolina,405,2025-03-20 08:28:00,Tennis Shoes,1,537.13,590.843,53.713
725,MINNEAPOLIS,Minnesota,3518,2025-03-18 18:29:00,Tennis Shoes,1,537.13,590.843,53.713
5122,PEORIA,Illinois,561,2025-03-22 20:24:00,Tennis Shoes,1,537.13,590.843,53.713
3131,LITTLE ROCK,Arkansas,1116,2025-03-20 22:50:00,Tennis Shoes,1,537.13,590.843,53.713
4939,EL PASO,Texas,770,2025-03-22 17:24:00,Tennis Shoes,1,517.13,568.843,51.713
2175,WASHINGTON,District of Columbia,1756,2025-03-20 09:55:00,Tennis Shoes,1,501.53,551.683,50.153
6422,HUNTSVILLE,Alabama,1843,2025-03-24 09:29:00,Tennis Shoes,1,537.13,590.843,53.713
6455,BROOKLYN,New York,85,2025-03-24 09:49:00,Tennis Shoes,1,537.13,590.843,53.713
2157,PITTSBURGH,Pennsylvania,5735,2025-03-20 09:41:00,Tennis Shoes,1,517.53,569.283,51.753
2164,SPRINGFIELD,Illinois,1866,2025-03-20 09:45:00,Tennis Shoes,1,485.53,534.083,48.553
5523,NORTH LAS VEGAS,Nevada,35,2025-03-23 11:51:00,Tennis Shoes,1,517.53,569.283,51.753
933,HOUSTON,Texas,5341,2025-03-18 23:32:00,Tennis Shoes,1,537.13,590.843,53.713
3473,LOS ANGELES,California,6282,2025-03-21 12:32:00,Tennis Shoes,1,517.13,568.843,51.713
5836,YOUNGSTOWN,Ohio,1033,2025-03-23 16:43:00,Tennis Shoes,1,517.13,568.843,51.713
1752,SANTA FE,New Mexico,552,2025-03-19 18:24:00,Tennis Shoes,1,517.53,569.283,51.753
7017,JEFFERSON CITY,Missouri,1269,2025-03-24 16:20:00,Tennis Shoes,1,517.53,569.283,51.753
1895,HARRISBURG,Pennsylvania,2322,2025-03-19 20:26:00,Tennis Shoes,1,517.53,569.283,51.753
1029,PEORIA,Illinois,4571,2025-03-19 09:01:00,Tennis Shoes,1,537.13,590.843,53.713
3978,SAINT PETERSBURG,Florida,2961,2025-03-21 20:23:00,Tennis Shoes,1,517.53,569.283,51.753
7358,GARLAND,Texas,3776,2025-03-24 22:06:00,Tennis Shoes,1,537.13,590.843,53.713
6421,BOYNTON BEACH,Florida,3487,2025-03-24 09:27:00,Tennis Shoes,1,517.53,569.283,51.753
2618,RENO,Nevada,2212,2025-03-20 15:39:00,Tennis Shoes,1,537.13,590.843,53.713
6462,LINCOLN,Nebraska,465,2025-03-24 09:52:00,Tennis Shoes,1,517.53,569.283,51.753
5687,LOUISVILLE,Kentucky,1371,2025-03-23 14:25:00,Tennis Shoes,1,541.53,595.683,54.153
1293,SCHENECTADY,New York,2474,2025-03-19 12:29:00,Tennis Shoes,1,567.13,623.843,56.713
6619,LAFAYETTE,Louisiana,3716,2025-03-24 11:31:00,Tennis Shoes,1,567.13,623.843,56.713
331,HOUSTON,Texas,965,2025-03-18 12:29:00,Walking Shoes,1,595.13,654.643,59.513
2792,TUCSON,Arizona,4789,2025-03-20 17:57:00,Walking Shoes,1,501.53,551.683,50.153
1462,SARASOTA,Florida,2597,2025-03-19 14:46:00,Walking Shoes,1,555.13,610.643,55.513
4098,PHOENIX,Arizona,4723,2025-03-21 22:55:00,Walking Shoes,1,547.93,602.723,54.793
6138,NAPLES,Florida,987,2025-03-23 21:49:00,Walking Shoes,1,501.53,551.683,50.153
4048,SEATTLE,Washington,1915,2025-03-21 21:48:00,Walking Shoes,1,751.13,826.243,75.113
6297,HOUSTON,Texas,5657,2025-03-24 07:43:00,Walking Shoes,1,597.13,656.843,59.713
945,SACRAMENTO,California,5136,2025-03-19 00:02:00,Walking Shoes,1,531.93,585.123,53.193
6055,PLANO,Texas,2414,2025-03-23 20:48:00,Walking Shoes,1,485.53,534.083,48.553
4938,PORTLAND,Oregon,5349,2025-03-22 17:23:00,Walking Shoes,1,579.93,637.923,57.993
4256,WASHINGTON,District of Columbia,3726,2025-03-22 08:52:00,Walking Shoes,1,517.13,568.843,51.713
5711,ANAHEIM,California,5119,2025-03-23 14:43:00,Walking Shoes,1,517.13,568.843,51.713
2723,AUSTIN,Texas,2381,2025-03-20 17:13:00,Walking Shoes,1,501.53,551.683,50.153
1459,LOUISVILLE,Kentucky,2497,2025-03-19 14:45:00,Walking Shoes,1,537.13,590.843,53.713
5619,NORTH LITTLE ROCK,Arkansas,3633,2025-03-23 13:14:00,Walking Shoes,1,517.53,569.283,51.753
2100,MIAMI,Florida,467,2025-03-20 08:41:00,Walking Shoes,1,497.13,546.843,49.713
2246,BATON ROUGE,Louisiana,6104,2025-03-20 10:59:00,Walking Shoes,1,497.13,546.843,49.713
615,PORTLAND,Oregon,6273,2025-03-18 16:23:00,Walking Shoes,1,517.53,569.283,51.753
3880,EL PASO,Texas,4390,2025-03-21 18:51:00,Walking Shoes,1,537.13,590.843,53.713
2599,MIAMI,Florida,2604,2025-03-20 15:24:00,Walking Shoes,1,497.13,546.843,49.713
5149,SEATTLE,Washington,324,2025-03-22 20:44:00,Walking Shoes,1,497.13,546.843,49.713
2666,ERIE,Pennsylvania,6493,2025-03-20 16:17:00,Walking Shoes,1,517.53,569.283,51.753
791,COLUMBUS,Ohio,5967,2025-03-18 20:08:00,Tennis Shoes,1,517.53,569.283,51.753
3875,NEW YORK CITY,New York,2609,2025-03-21 18:48:00,Boy's,1,529.13,582.043,52.913
4592,DENVER,Colorado,5929,2025-03-22 12:38:00,Boy's,1,509.13,560.043,50.913
5079,OKLAHOMA CITY,Oklahoma,5690,2025-03-22 19:43:00,Walking Shoes,1,497.13,546.843,49.713
5969,EVANSVILLE,Indiana,4035,2025-03-23 19:10:00,Walking Shoes,1,497.13,546.843,49.713
6408,RICHMOND,Virginia,1290,2025-03-24 09:19:00,Tennis Shoes,2,555.13,610.643,55.513
3036,SALT LAKE CITY,Utah,4522,2025-03-20 21:13:00,Tennis Shoes,2,547.93,602.723,54.793
1018,CLEARWATER,Florida,4693,2025-03-19 08:45:00,Tennis Shoes,2,555.13,610.643,55.513
2145,LOS ANGELES,California,685,2025-03-20 09:34:00,Tennis Shoes,2,635.13,698.643,63.513
525,NEW ORLEANS,Louisiana,4529,2025-03-18 15:03:00,Boots,1,458.13,503.943,45.813
6109,MOBILE,Alabama,689,2025-03-23 21:24:00,Tennis Shoes,1,517.13,568.843,51.713
2589,CLEVELAND,Ohio,1479,2025-03-20 15:18:00,Climbing Shoes,1,489.13,538.043,48.913
4,TULSA,Oklahoma,4743,2025-03-18 00:15:00,Tennis Shoes,1,497.13,546.843,49.713
6466,BROOKLYN,New York,3199,2025-03-24 09:56:00,Tennis Shoes,1,501.53,551.683,50.153
2670,SACRAMENTO,California,3169,2025-03-20 16:18:00,Tennis Shoes,1,537.13,590.843,53.713
6512,PHILADELPHIA,Pennsylvania,260,2025-03-24 10:20:00,Tennis Shoes,1,537.13,590.843,53.713
1456,SPRINGFIELD,Illinois,1153,2025-03-19 14:40:00,Tennis Shoes,1,517.13,568.843,51.713
7407,PENSACOLA,Florida,4526,2025-03-24 23:19:00,Tennis Shoes,1,517.13,568.843,51.713
973,SACRAMENTO,California,3638,2025-03-19 02:48:00,Tennis Shoes,1,517.53,569.283,51.753
4932,SACRAMENTO,California,3043,2025-03-22 17:20:00,Tennis Shoes,1,497.13,546.843,49.713
701,RESTON,Virginia,3217,2025-03-18 17:50:00,Tennis Shoes,1,517.53,569.283,51.753
6053,MEMPHIS,Tennessee,5715,2025-03-23 20:47:00,Tennis Shoes,1,537.13,590.843,53.713
1811,CHARLOTTE,North Carolina,4647,2025-03-19 19:04:00,Tennis Shoes,1,537.13,590.843,53.713
521,COLUMBIA,South Carolina,2078,2025-03-18 14:58:00,Tennis Shoes,1,458.13,503.943,45.813
2408,DETROIT,Michigan,2509,2025-03-20 13:01:00,Tennis Shoes,1,509.53,560.483,50.953
2148,SACRAMENTO,California,4097,2025-03-20 09:35:00,Tennis Shoes,1,527.13,579.843,52.713
4491,BRADENTON,Florida,2513,2025-03-22 11:27:00,Tennis Shoes,1,537.13,590.843,53.713
5700,SAN JOSE,California,272,2025-03-23 14:36:00,Tennis Shoes,1,567.13,623.843,56.713
3598,BERKELEY,California,1621,2025-03-21 14:16:00,Boots,1,635.13,698.643,63.513
6039,ROCHESTER,New York,5409,2025-03-23 20:28:00,Tennis Shoes,1,610.33,671.363,61.033
6599,INDIANAPOLIS,Indiana,2370,2025-03-24 11:18:00,Tennis Shoes,1,555.93,611.523,55.593
6226,MONTPELIER,Vermont,2263,2025-03-23 23:57:00,Tennis Shoes,1,761.63,837.793,76.163
